id,clean_title,stemmed_body,category
62361,hoaks harga beras dunia anjlok karena indonesia swasembada beras,jelas edar unggah media sosial tiktok isi narasi klaim hasil indonesia swasembada beras sebab harga beras dunia turun harga beras dunia sebut anjlok persen menteri tani amran sulaiman hasil buat swasembada beras indonesia ekspor beras afrika hingga ribu ton fakta klaim sebut tidak benar lansir tempoco turun harga beras dunia bukan peran indonesia kombinasi banjir pasok oversupply pasar global lemah minta importir utama itu indonesia tidak ekspor beras hingga ribu ton benua afrika link counter,Klarifikasi Hoaks
62360,hoaks hasil rapat pssi tunjuk aji santoso jadi pelatih kepala timnas indonesia,jelas edar unggah media sosial facebook narasi klaim hasil rapat satu sepak bola seluruh indonesia pssi tunjuk latih aji santoso latih kepala tim nasional timnas indonesia fakta unggah sebut tidak benar lansir turnbackhoaxid pasu kata kunci hasil lengkap rapat pssi mesin cari google hasil arah berita liputancom judul pssi kantong lima nama calon latih timnas indonesia alas umbar publik dasar berita tayang kamis november tahu sekretaris jenderal pssi yunus nus pasti federasi kantong lima kandidat latih timbang tangan timnas indonesia ganti patrick kluivert pssi dapat publikasi identitas calon proses seleksi jalan belum putus final link counter,Klarifikasi Hoaks
62356,hoaks susilo bambang yudhoyono jadi dalang isu ijazah jokowi,jelas edar unggah media sosial tiktok tampil potong foto presiden prabowo subianto joko widodo jokowi susilo bambang yudhoyono sby agus harimurti yudhoyono ahy roy suryo unggah sebut serta narasi sby jadi dalang isu ijazah pak jokowi ahy langsung copot hormat presiden prabowo kecewa marah besar usai tau ini unggaham sebut unggah november fakta klaim narasi unggah sebut tidak benar lansir turnbackhoaxid telusur kata kunci sby jadi dalang isu ijazah jokowi mesin cari google hasil arah berita kompascom judul tegas sby tak libat polemik ijazah palsu jokowi beliau negarawan baik tahu jokowi tegas sosok balik polemik tuduh ijazah palsu bukan sby telusur lanjut kata kunci ahy langsung copot tidak hormat presiden prabowo tidak temu informasi kredibel benar klaim sebut lansir akun instagram resmi menteri koordinator bidang infrastruktur bangun wilayah kemenkoinfra tahu hingga ini ahy jadi menteri koordinator bidang infrastruktur bangun wilayah link counter,Klarifikasi Hoaks
62355,hoaks akun facebook mengatasnamakan wali kota banjarmasin h muhammad yamin hr,jelas edar buah akun facebook mengatasnamakan wali kota banjarmasin h muhammad yamin hr akun facebook sebut guna nama foto profil muhammad yamin h m yamin hr fakta akun facebook sebut tidak benar lansir sekilashabarcom perintah kota pemkot banjarmasin keluar ingat masyarakat lalu umum resmi media sosial akun sebut bukan milik wali kota banjarmasin h muhammad yamin hr akun sebut indikasi tipu masyarakat imbau berhatihati apabila yang oleh pesan akun facebook sebut link counter,Klarifikasi Hoaks
62354,hoaks operasi zebra incar mobil kaca gelap,jelas edar unggah video media sosial tiktok isi narasi klaim operasi zebra kini incar mobil kaca film gelap fakta klaim sebut benar lansir liputancom video sebut identik unggah akun instagram bisniscom narasi operasi zebra kini incar kendara copot plat nomor belakang video sebut dirlantas polda metro jaya kombes pol komarudin beber jumlah target operasi zebra jaya gelar hingga november tidak ada nyata operasi zebra kini incar mobil kaca film gelap traffic management centre polda metro jaya lalu akun instagram resmi tmcpoldametro klarifikasi unggah sebut hoaks link counter,Klarifikasi Hoaks
62353,hoaks denny indrayana sebut jokowi terlibat pembakaran rumah hakim pengadilan negeri kota medan,jelas edar buah tangkap layar artikel sebut pakar hukum denny indrayana kata mantan presiden joko widodo jokowi libat bakar rumah hakim adil negeri kota medan fakta klaim sebut benar lansir kompascom laku kece lalu mesin cari google pasu kata kunci denny indrayana sebut jokowi libat bakar rumah hakim pn medan hasil arah artikel publikasi democrazyid judul update bakar rumah hakim pn medan khamzaro waruwu tangkap sosok tayang november artikel sebut tidak ada nyata denny indrayana sebut jokowi libat bakar rumah hakim adil negeri kota medan khamzaro waruwu tangkap layar edar manipulasi artikel ubah judul artikel asli link counter,Klarifikasi Hoaks
62352,hoaks video prajurit tni menyerbu bandara asing ilegal di morowali,jelas edar media sosial tiktok buah video narasi bandara ilegal kuasa asing morowali serbu prajurit tni terjun payung fakta klaim sebut benar telusur lebih lanjut masuk kata kunci bandara ilegal asai asing morowali di serbu prajurit tni terjun payung mesin cari google temu informasi kredibel benar klaim kemudian laku cari gambar balik tangkap layar guna fitur google lens hasil temu video rupa kanal youtube tvonenewscom judul momen terjun tni gagal buka parasut korban terjun bebas pesawat link counter,Klarifikasi Hoaks
62344,hoaks produk nonhalal akan dianggap ilegal per,jelas edar buah unggah media sosial seluruh produk nonhalal indonesia anggap langgar hukum ilegal fakta klaim produk nonhalal anggap ilegal per tahun hoaks lansir tempoco temu informasi laman berita kredibel benar klaim sebut telusur hasil produk nonhalal anggap ilegal harus cantum tanda terang nonhalal wajib sertifikasi halal produk halal diperjualbelikan laku sepenuh oktober laku usaha mikro kecil umk laku usaha langgar tentu akan dapat ingat tari edar sanksi administratif sertifikasi halal beri jamin konsumen aman nyaman konsumsi produk jamin hak atas informasi benar jelas jujur link counter,Klarifikasi Hoaks
62343,hoaks produk amdk le minerale disuplai truk tangki perusahaan pengisian air curah air isi ulang,jelas edar buah unggah video media sosial produk air minum kemas amdk le minerale suplai truk tangki usaha isi air curah air isi ulang fakta klaim produk suplai truk tangki usaha isi air curah air isi ulang hoaks lansir healthdetikcom dasar jelas badan awas obat makan bpom produk amdk merk le minerale lalu evaluasi lampir dokumen lengkap penuh syarat sumber air gunung ada jelas bpom sebut produk amdk le minerale sumber air guna benarbenar asal mata air gunung bukan suplai truk tangki usaha isi air curah air isi ulang video le minerale guna tangki isi ulang hoaks air tangki sebut guna utility boiler link counter,Klarifikasi Hoaks
62342,hoaks gunung slamet erupsi pada november,jelas edar buah unggah media sosial facebook klaim gunung slamet erupsi november fakta klaim sebut benar lansir kompascom badan tanggulang bencana daerah bpbd kabupaten banyumas sebut dasar lapor rutin pos amat gunung slamet senin november visual asap kawah amat arti ada muntah lahar kawah gunung slamet sebut adapun tingkat aktivitas gunung slamet tetap level ii waspada masyarakat wisatawan imbau tidak aktivitas radius km kawah puncak gunung link counter,Klarifikasi Hoaks
62341,hoaks ktp provinsi aceh kebal pinjol atas kebijakan pemerintah provinsi,jelas edar buah unggah media sosial facebook klaim kartu tanda duduk ktp provinsi aceh bisa daftar pinjam online pinjol fakta klaim sebut benar lansir turnbackhoaxid laku kece lalu mesin cari google pasu kata kunci ktp aceh kebal pinjol hasil arah artikel terbit jawaposcom judul viral warganet sebut ktp aceh kebal pinjol nyata fakta beda unggah selasa november artikel sebut ketua umum asosiasi fintech dana sama indonesia afpi entjik sdjafar kata kabar ktp aceh tidak bisa pakai daftar pinjol hoaks sebut banyak warga aceh akses pinjol dasar terang otoritas jasa uang ojk cnnindonesiacom transaksi pinjol aceh capai rp miliar per maret guna besar pinjol aceh guru banyak persen susul korban phk banyak persen link counter,Klarifikasi Hoaks
62340,hoaks bantuan subsidi upah rp ribu dari kemnaker pada november,jelas edar unggah media sosial facebook isi narasi klaim bantu subsidi upah bsu buka tahun nominal rp ribu per bulan sebut bayar sekaligus dua bulan fakta klaim sebut benar lansir tirtoid hasil periksa tunjuk taut bagi unggah tidak kait menteri ketenagakerjaan kemnaker situs sebut minta data pribadi nama lengkap provinsi nomor telegram cantum instansi resmi tanggung jawab potensi bahaya aman data guna itu perintah lalu kemnaker tegas belum arah kait cair bsu tahap link counter,Klarifikasi Hoaks
62339,hoaks pembuatan sim dan perpanjang sim gratis periode novemberdesember,jelas edar media sosial tiktok unggah video narasi buat sim panjang sim gratis online cukup rumah periode bulan november hingga desember fakta laku telusur pasu kata kunci buat sim panjang sim gratis periode novemberdesember mesin cari google temu informasi laman berita kredibel akun resmi perintah benar klaim sebut telusur atas arah artikel antaranewscom judul hoaks buat sim gratis tayang sabtu april link counter,Klarifikasi Hoaks
62328,hoaks indonesia tembakkan rudal ke malaysia,jelas edar buah unggah video media sosial klaim indonesia tembak rudal malaysia sengketa blok ambalat fakta klaim narasi video nyata indonesia serang malaysia guna rudal kait sengketa ambalat hoaks lansir tempoco temu informasi laman berita kredibel akun resmi perintah benar klaim sebut telusur hasil serang rudal indonesia malaysia sengketa blok ambalat kepala biro informasi tahan menteri tahan kolonel arm rico ricardo sirait kata indonesia tak pernah kirim rudal target malaysia dalam video edar tidak pernah ada operasi militer apa ke malaysia materi video edar bukan bagi aktivitas tahan indonesia kata rico tempo selasa november link counter,Klarifikasi Hoaks
62327,hoaks tautan pendaftaran bantuan gereja dari kemenag dan kedubes australia,jelas edar unggah media sosial facebook isi taut klaim daftar bantu gereja menteri agama dubes australia postingan dapat surat edar logo kemenag ditjen bimas kristen sebut ada bantu dana dap direct aid program besar rp juta hingga miliar tahun surat sebut serta tanda tangan direktur jenderal bimas kristen jeane marie tulung postingan sebut unggah faceook november fakta klaim sebut tidak benar lansir liputancom telusur lalu situs resmi bimaskristenkemenaggoid dirjen bimas kristen jeane marie tulung tegas belakang banyak edar pesan beranta maupun informasi sesat guna nama ditjen bimas kristen imingiming tentu jeane marie tulung sampai seluruh informasi resmi ditjen bimas kristen sampai lalu kanal resmi website media sosial resmi ditjen bimas kristen kemenag kutip akun instagram kedubesaustralia duta besar australia sampai pihak sadar ada tipu libat video manipulasi klaim asal jabat duta besar australia duta besar australia imbau berhatihati jangan bagi informasi pribadi interaksi akun whatsapp maupun media sosial tidak resmi bentuk apa link counter,Klarifikasi Hoaks
62326,hoaks tautan undian berhadiah dari bpd bali pada november,jelas edar buah unggah media sosial facebook klaim ada undi hadiah bank bangun daerah bpd bal november upa tiket umroh mobil barangbarang elektronik lain fakta klaim sebut tidak benar lansir kompascom taut undi hadiah sebar akun facebook sebut arah situs phishing curi data pribadi taut sebut minta unjung masuk data pribadi nama lengkap saldo akhir rekening nomor whatsapp laman resmi bank bpd bal menghimbau masyarakat nasabah selalu waspada hatihati tidak mudah giur hadiah programprogram undi hadiah mengatasnamakan bank bpd bal link counter,Klarifikasi Hoaks
62325,hoaks prabowo tampung ribuan warga gaza di pulau galang,jelas edar media sosial facebook buah postingan isi narasi presiden prabowo resmi tampung warga gaza pulau galang riau fakta klaim sebut benar lansir turnbackhoaxid tahu presiden prabowo memang pernah wacana bangun pusat layan medis warga gaza pulau galang rencana sebut oleh tuju resmi pihak palestina link counter,Klarifikasi Hoaks
62324,hoaks presiden prabowo minta kejagung usut kekayaan sri mulyani,jelas edar unggah media sosial facebook klaim presiden prabowo subianto minta jaksa agung jagung usut kaya mantan menteri uang sri mulyani fakta akun sebut benar lansir turnbackhoaxid temu berita valid media kredibel nyata presiden prabowo subianto benar klaim telusur foto edar guna google lens hasil arah berita detikcom judul pakar nilai pidato prabowo ingat pimpin jadi contoh masyarakat konteks asli foto momen presiden prabowo subianto pidato perdana lantik jadi presiden prabowo sampai beberapa salah satu ajak seluruh jabat jadi contoh perintah bersih prabowo sama sekali tidak minta jagung usut kaya sri mulyani link counter,Klarifikasi Hoaks
62316,hoaks akun facebook mengatasnamakan wakil bupati barito utara felix sonadie y tingan,jelas edar buah akun facebook mengatasnamakan wakil bupati barito utara felix sonadie y ting amd akun facebook sebut dapat foto profil nama felix sy ting fakta akun sebut tidak benar lansir tentangkaltengid akun facebook sebut rupa modus tipu warga minta tidak jebak tipu online masyarakat kabupaten barito utara imbau tingkat waspada penuh modus tipu edar media sosial aplikasi pesan link counter,Klarifikasi Hoaks
62315,hoaks presiden prabowo bagikan bantuan untuk pelajar,jelas edar buah unggah media sosial klaim presiden prabowo subianto bagi bantu warga anak sekolah ajar fakta narasi klaim presiden prabowo bagi bantu ajar hoaks lansir tempoco temu informasi laman berita kredibel akun resmi perintah benar klaim sebut telusur foto presiden prabowo poster sebut kait bagi bantu foto ambil presiden prabowo sampai terang pers kantor menteri uang jakarta taut sebut temu daftar bantu pangan non tunai bpnt maupun jenis itu alamat situs turut bagi bukan arah situs resmi daftar bpnt cnnindonesiacom datang kantor desa lurah tempat daftar bpnt cara online lalu cara lalu situs web resmi kemensos lalu aplikasi cek bansos link counter,Klarifikasi Hoaks
